"mz","rt","adduct","isotopes","Formula","Compound","HMDBID","intenVale","pvals","pfdr","cvs"
192.0657,79.34,"[M+K]+ 153.103 [M+Na]+ 169.076 [M+H]+ 191.058","","C10H9NO3; ","5-Hydroxyindoleacetic acid; xi-2,3-Dihydro-2-oxo-1H-indole-3-acetic acid; 5-Phenyl-1,3-oxazinane-2,4-dione; 2-Oxindole-3-acetate; ","HMDB0000763; HMDB0035514; HMDB0060400; HMDB0094657; ",2542124,1.707907e-05,3.127e-05,2.39
156.0423,39.43,"[M+K]+ 117.079","[21][M]+","C7H8O4; C5H11NO2; ","Ascladiol; 2,3-Methyleneglutaric acid; 4-methoxybenzene-1,2,3-triol; 2-methoxybenzene-1,3,5-triol; 6-methoxybenzene-1,2,4-triol; L-Valine; Vaporole; N-Methyl-a-aminoisobutyric acid; 5-Aminopentanoic acid; Norvaline; ","HMDB0029610; HMDB0059731; HMDB0125064; HMDB0125077; HMDB0140890; HMDB0000883; HMDB0001382; HMDB0002141; HMDB0003355; HMDB0013716; ",4604179.1,1.7691303e-05,3.234e-05,2.37
290.9808,43.12,"","","","",NA,5404634,1.883278e-05,3.438e-05,6.88
165.9879,38.77,"","","","",NA,774474.7,1.8990195e-05,3.457e-05,6.49
262.1285,43,"[2M+3Na-H]2+ 228.148","","C11H20N2O3; ","Isoleucylproline; Leucylproline; N,​N,​N-​Trimethyl-​L-​alanyl-​L-​proline betaine; ","HMDB0011174; HMDB0011175; HMDB0240365; ",1021691.7,1.9003138e-05,3.457e-05,4.45
666.7907,38.44,"","","","",NA,1141036.4,1.9021988e-05,3.457e-05,30.96
243.6846,43.5,"","[46][M+1]2+","","",NA,420000.7,1.9474664e-05,3.534e-05,7.31
376.0215,40.72,"","[54][M+1]+","","",NA,5462783.7,1.9728658e-05,3.575e-05,29.42
408.0081,41.78,"[M+Na+K-H]+ 347.063","","C10H14N5O7P; ","Adenosine monophosphate; 2'-Deoxyguanosine 5'-monophosphate; 3'-AMP; Adenosine 2'-phosphate; 2-hydroxy-dAMP; ","HMDB0000045; HMDB0001044; HMDB0003540; HMDB0011617; HMDB0059594; ",1082204.5,2.1447912e-05,3.881e-05,44.34
522.6905,38.24,"[M+K]+ 483.726","","","",NA,1040018.8,2.1635507e-05,3.909e-05,21.64
678.551,38.11,"[M+H-C2H4]+ 705.577","","","",NA,706753,2.2674659e-05,4.091e-05,49.9
269.111,63.15,"[M+Na]+ 246.122","","C10H18N2O5; ","L-beta-aspartyl-L-leucine; gamma-Glutamylvaline; Aspartyl-Isoleucine; Aspartyl-Leucine; Glutamylvaline; ","HMDB0011166; HMDB0011172; HMDB0028756; HMDB0028757; HMDB0028832; ",1281655.8,2.3936051e-05,4.313e-05,13.43
323.6795,60.41,"","","","",NA,79027.7,2.5198458e-05,4.534e-05,42.31
121.9746,38.22,"","","","",NA,375923.7,2.5402492e-05,4.564e-05,20.63
133.0077,48.33,"","","","",NA,1798994.4,2.6604608e-05,4.773e-05,2.75
206.0554,43.06,"","","","",NA,893196.3,2.6787247e-05,4.799e-05,30.45
201.0718,39.75,"","[34][M+1]+","","",NA,1809928.1,2.6933196e-05,4.818e-05,4.21
650.8168,38.47,"","","","",NA,1495787.2,2.7782835e-05,4.963e-05,33.55
588.9099,38.77,"","","","",NA,1088331.9,3.110957e-05,5.549e-05,40.13
357.2497,40.38,"","[52][M]+","","",NA,5599169.9,3.2895526e-05,5.86e-05,15.39
138.0342,26.5,"","","","",NA,543098.2,3.3063922e-05,5.881e-05,17.13
227.9829,26.66,"","","","",NA,683819.5,3.4341573e-05,6.1e-05,30.17
254.9702,43.44,"","","","",NA,646267.6,3.4674154e-05,6.15e-05,8.09
170.9432,38.22,"","","C3H6S4; ","1,2,4,6-Tetrathiepane; ","HMDB0031719; ",1962258.1,3.5590398e-05,6.304e-05,28.3
226.0838,52.29,"","","","",NA,658285.7,3.7841852e-05,6.693e-05,9.94
384.7642,38.17,"[M+Na]+ 361.775","","","",NA,6044587.7,3.8874459e-05,6.866e-05,18.98
356.7563,38.27,"","","","",NA,1042920.3,4.0052649e-05,7.064e-05,21.6
282.9805,46.09,"","","","",NA,133370.5,4.0412621e-05,7.118e-05,32.88
260.1969,74.77,"","","C12H25N3O3; ","Isoleucyl-Lysine; Leucyl-Lysine; Lysylisoleucine; Lysylleucine; ","HMDB0028912; HMDB0028934; HMDB0028954; HMDB0028955; ",5371438.1,4.1545839e-05,7.307e-05,41.8
752.5732,38.25,"[M+Na+NaCOOH]+ 661.596","","","",NA,1569434.9,4.2711623e-05,7.501e-05,43
301.1734,40.16,"[M+H-CO2]+ 344.154","[51][M]+","","",NA,4566327,4.6274383e-05,8.116e-05,6.66
416.0554,42.66,"","","","",NA,959050.6,4.8525315e-05,8.499e-05,30.85
630.6206,38.17,"","","","",NA,561359.9,4.9162561e-05,8.598e-05,48.78
190.1632,38.03,"","[32][M+1]+","","",NA,841855.7,5.2017605e-05,9.085e-05,3.81
692.6173,38.17,"[M+Na+NaCOOH]+ 601.64","","","",NA,542466.2,5.2529769e-05,9.162e-05,37.82
118.0352,34.66,"[M+Na]+ 95.0462","","","",NA,218855576.9,5.6573634e-05,9.853e-05,6.86
355.0117,42.54,"[M+H]+ 354.004","","","",NA,3930388.5,5.7431625e-05,9.989e-05,6.37
283.1628,40.97,"","","","",NA,575192.7,5.8105975e-05,0.00010092,25.17
83.0266,34.61,"[M+H]+ 82.0187","","","",NA,8606398.7,5.8528265e-05,0.00010151,29.71
154.0589,40.61,"[M+Na]+ 131.07","","C4H9N3O2; ","Creatine; Beta-Guanidinopropionic acid; ","HMDB0000064; HMDB0013222; ",1219900.2,5.9662731e-05,0.00010334,8.02
344.1928,60.4,"","","","",NA,248399.2,5.985275e-05,0.00010352,45.55
97.5342,34.69,"[M+H-NH3]+ 113.552","","","",NA,850023.1,6.1365624e-05,0.000106,13.59
222.0431,50.44,"","","C7H11NO5S; ","S-(3-Oxo-3-carboxy-n-propyl)cysteine; S-(2-Oxo-2-carboxyethyl)homocysteine; ","HMDB0002135; HMDB0240387; ",1321241.8,6.2285573e-05,0.00010744,28.59
230.158,72.77,"","[41][M+1]+","","",NA,2877988.8,7.4456293e-05,0.00012825,4
622.5883,38.11,"[M+H-CO]+ 649.572","","","",NA,824807.9,7.9273539e-05,0.00013636,54.13
600.7058,38.33,"","","","",NA,768935.2,8.6237034e-05,0.00014814,24.19
202.0666,39.6,"","[34][M+2]+","","",NA,1031334.2,8.8215274e-05,0.00015133,3.24
116.0709,41.57,"","[10][M+2]+","","",NA,183164125,9.0366748e-05,0.00015481,9.11
309.9744,34.8,"","","","",NA,340294.4,9.4721136e-05,0.00016205,39.74
229.1547,72.75,"","[41][M]+","","",NA,26027886.5,9.5677451e-05,0.00016346,3.63
783.0263,40.2,"","","","",NA,2174324.6,0.00010094552,0.00017223,36.32
480.7052,38.23,"[2M+Na+K-H]+ 209.881","","","",NA,771729.4,0.00010679764,0.00018196,24.34
124.0414,34.62,"[M+Na+NaCOOH]+ 33.0651","","","",NA,10628603.7,0.00010716557,0.00018234,16.71
698.6077,38.24,"","","","",NA,460753.9,0.00011416329,0.00019398,52.18
305.9103,39.73,"[M+2H-CO2]2+ 653.8","","","",NA,837213.6,0.00011578554,0.00019648,39.25
157.1418,43.2,"","[22][M+1]+","","",NA,495190.9,0.00011644461,0.00019733,7.38
209.0922,103.59,"[M+H+NH3]+ 191.058","","C10H9NO3; ","5-Hydroxyindoleacetic acid; xi-2,3-Dihydro-2-oxo-1H-indole-3-acetic acid; 5-Phenyl-1,3-oxazinane-2,4-dione; 2-Oxindole-3-acetate; ","HMDB0000763; HMDB0035514; HMDB0060400; HMDB0094657; ",4029398.2,0.000117161,0.00019827,2.18
528.6813,38.04,"[M+H-COCH2]+ 569.685","","","",NA,661748.3,0.00011778987,0.00019907,20.54
159.113,49.11,"","[23][M]+","","",NA,8232006.7,0.00012052983,0.00020342,4.91
532.0505,43.83,"","","","",NA,284198.8,0.00012548511,0.0002115,39.04
412.7178,38.28,"","","","",NA,1362718.1,0.00012591344,0.00021194,16.95
474.7599,38.33,"","","","",NA,1421337.9,0.00012631012,0.00021227,7.35
245.9947,34.89,"[M+K]+ 207.032","","","",NA,1703681.1,0.00012644902,0.00021227,40.41
203.0081,52.15,"","","","",NA,657566.9,0.00012673994,0.00021248,38.6
143.0485,34.67,"[2M+2K-H]+ 33.0651 [M+Na]+ 120.059","","","",NA,2165685,0.00013223684,0.0002214,3.84
546.9251,39.18,"","","","",NA,496326.6,0.00013400904,0.00022406,40.57
205.0643,60.96,"","","","",NA,721199.3,0.00013427544,0.00022421,28.01
634.7467,38.23,"","","","",NA,2626170.1,0.00013511261,0.00022531,48.83
270.7977,38.2,"","","","",NA,4055606.9,0.00014262694,0.00023752,8.9
106.1115,40.03,"","[8][M+1]+","","",NA,1822675.8,0.00014719089,0.0002448,4.43
217.9511,34.77,"[M+Na+NaCOOH]+ 126.975","","","",NA,5835632.2,0.00015513871,0.00025767,4.86
408.6805,38.04,"","","","",NA,445561,0.00015565641,0.00025819,20.35
576.8842,38.42,"[M+K]+ 537.921 [M+Na]+ 553.895 [M+H]+ 575.877","","","",NA,5552475.1,0.00015680702,0.00025976,22.45
76.0764,41.26,"[M+H-COCH2]+ 117.079","","C5H11NO2; ","L-Valine; Vaporole; N-Methyl-a-aminoisobutyric acid; 5-Aminopentanoic acid; Norvaline; ","HMDB0000883; HMDB0001382; HMDB0002141; HMDB0003355; HMDB0013716; ",4697039.7,0.0001578759,0.00026118,17.83
180.0745,38.16,"[M+H-NH3]+ 196.094","","","",NA,1123758.1,0.00016117048,0.00026628,27.72
570.8764,38.6,"","","","",NA,3843079.5,0.00016275122,0.00026854,6.35
167.9773,26.61,"","","","",NA,579380.2,0.00016715989,0.00027545,12.5
262.038,58.36,"","","C9H11NO6S; ","2-Methoxyacetaminophen sulfate; O-Sulfotyrosine; ","HMDB0062550; HMDB0155722; ",154191.8,0.00016784842,0.00027622,4.79
203.0526,39.72,"[M+H]+ 202.046","[37][M]+","","",NA,479326.2,0.0001732568,0.00028475,42.65
256.8207,38.16,"","","","",NA,22433694.5,0.00018079915,0.00029676,7.35
464.7311,38.25,"","","","",NA,1491994.3,0.00018681216,0.00030623,21.36
156.0237,48.25,"","","","",NA,149652262.8,0.00018879849,0.00030908,2.41
730.8288,38.77,"","","","",NA,390003.8,0.00019005557,0.00031073,40.1
169.061,62.48,"","","C7H8N2O3; ","2,3-Diaminosalicylic acid; 2-Pyrroloylglycine; ","HMDB0013159; HMDB0059778; ",398824.9,0.00019492248,0.00031827,24.51
263.1388,50.77,"","","C14H18N2O3; ","Phenylalanylproline; Prolylphenylalanine; Methohexital; ","HMDB0011177; HMDB0011179; HMDB0014617; ",389883,0.00020052806,0.000327,34.96
154.8805,38.2,"[M+K]+ 115.918","","","",NA,1168770,0.00020170621,0.00032849,1.93
222.1894,40.06,"","","","",NA,832212.7,0.00021961057,0.00035719,34.57
223.0126,26.49,"","","","",NA,1211066,0.00022736252,0.00036932,29.07
416.8012,38.37,"","","","",NA,2377011.9,0.00023896961,0.00038767,3.71
103.0546,104.44,"[M+H-NH3]+ 119.074","","","",NA,2293831.7,0.00024102144,0.00039049,5.17
264.8524,38.28,"[M+2Na]2+ 483.726","","","",NA,11966329.5,0.00024197687,0.00039153,7.21
447.9319,45.11,"","","","",NA,2249522.9,0.00026319192,0.00042531,28.84
132.0769,41.18,"[M+H]+ 131.07","","C4H9N3O2; ","Creatine; Beta-Guanidinopropionic acid; ","HMDB0000064; HMDB0013222; ",178359282,0.00027561837,0.00044482,7.94
154.0363,34.7,"","[20][M+1]+","","",NA,4461912.6,0.00028651262,0.00046181,4.25
94.5459,34.62,"","[6][M+1]2+","C12H12O2; ","Trigoforin; (E)-3-(2-Methylpropylidene)-1(3H)-isobenzofuranone; 3-Butylidene-1(3H)-isobenzofuranone; Allyl cinnamate; (4E)-5-(4-methoxyphenyl)penta-1,4-dien-3-one; ","HMDB0029495; HMDB0032028; HMDB0032061; HMDB0041219; HMDB0132978; ",11462007.4,0.00028822971,0.00046398,9.14
438.7203,38.26,"","","","",NA,3636422.5,0.00029098728,0.00046782,22.48
146.0601,103.61,"[M+Na]+ 123.07 [M+H-HCOOH]+ 191.058","","C10H9NO3; ","5-Hydroxyindoleacetic acid; xi-2,3-Dihydro-2-oxo-1H-indole-3-acetic acid; 5-Phenyl-1,3-oxazinane-2,4-dione; 2-Oxindole-3-acetate; ","HMDB0000763; HMDB0035514; HMDB0060400; HMDB0094657; ",1867077.2,0.00029376503,0.00047168,2.05
818.5632,38.32,"","","","",NA,714655.9,0.00030372494,0.00048705,41.42
189.9879,43.93,"","","","",NA,1546580.6,0.00031251576,0.0005005,27.76
588.7266,38.5,"[M+Na]+ 565.737","","","",NA,2605542.5,0.0003212637,0.00051386,7.02
564.6745,38.22,"","","","",NA,628334.5,0.00032821796,0.00052431,38.29
372.7378,38.22,"","","","",NA,4909572.9,0.00033778596,0.00053891,24.34
231.9709,38.16,"","","","",NA,791806.6,0.0003397632,0.00054138,20.8
342.7797,38.41,"","","","",NA,2072619,0.00035640652,0.00056717,6.66
552.8703,38.88,"","","","",NA,1738201.7,0.00036395389,0.00057845,27.98
209.0922,79.4,"[M+K+NH3]+ 153.103 [M+Na+NH3]+ 169.076 [M+H+NH3]+ 191.058","","C10H9NO3; ","5-Hydroxyindoleacetic acid; xi-2,3-Dihydro-2-oxo-1H-indole-3-acetic acid; 5-Phenyl-1,3-oxazinane-2,4-dione; 2-Oxindole-3-acetate; ","HMDB0000763; HMDB0035514; HMDB0060400; HMDB0094657; ",4316065.4,0.00037091428,0.00058877,2.31
231.9724,44.2,"","","","",NA,528235.4,0.00039421571,0.00062496,45.59
164.067,34.64,"[M+H]+ 163.06","[24][M]+","","",NA,160728,0.00039559375,0.00062636,23.18
262.2013,66.16,"","","","",NA,1993566.1,0.00040175656,0.00063531,4.19
344.0141,54.47,"","","","",NA,486049.1,0.00042415569,0.00066989,48.58
478.7544,38.45,"","","","",NA,1082483.1,0.00042885737,0.00067646,9.02
235.0568,38.14,"[M+K]+ 196.094","","","",NA,1872518.3,0.00043359609,0.00068308,25.36
328.7563,38.22,"[M+K]+ 289.793","","","",NA,661479.1,0.00044338591,0.00069762,7.85
274.792,38.28,"[M+2H-C4H8]2+ 603.637","","","",NA,2900261.6,0.00044411601,0.0006979,4.12
177.0611,38.22,"","","","",NA,4903676.6,0.00046349781,0.00072744,8.69
263.0613,40.56,"[M+H+CF3COOH]+ 128.06","","","",NA,1361694.1,0.0004654152,0.00072954,6.72
470.9329,39.1,"[M+2Na-H]+ 425.962","[64][M]+","","",NA,7435909.8,0.00047050354,0.00073659,4.48
233.0633,40.95,"","","C13H12O2S; ","(2E,11Z)-5-[5-(Methylthio)-4-penten-2-ynyl]-2-furanacrolein; ","HMDB0031070; ",724600.4,0.00048167558,0.00075314,8.41
473.9344,39.66,"","","","",NA,1036083.8,0.00049840432,0.00077833,27.26
251.1366,42.68,"","","","",NA,565421.9,0.0005392086,0.000841,31.54
195.1229,114.12,"[M+H]+ 194.116","","C8H18O5; ","Tetraethylene glycol; ","HMDB0094708; ",3119596.5,0.00054444801,0.00084812,3.9
156.9909,11.15,"","","C2H5O6P; ","Phosphoglycolic acid; ","HMDB0000816; ",7688475.5,0.00054994724,0.00085563,3.14
378.7289,38.17,"[M+2H-CO]2+ 783.434","","","",NA,416462.7,0.00055496451,0.00086236,40.67
80.035,34.81,"[M+Na]+ 57.0459","","","",NA,1195244,0.00055680291,0.00086415,5.58
199.149,75.45,"","","C15H18; ","7-Isopropyl-1,4-dimethylazulene; Cadalene; ","HMDB0036648; HMDB0059698; ",1981819.1,0.00057071673,0.00088465,4.56
174.1489,81.98,"","","","",NA,1156885.5,0.00058574275,0.00090682,4.85
248.1322,62.89,"","[47][M+1]+","","",NA,2160204.4,0.00059321878,0.00091726,4.53
602.8231,38.69,"","","","",NA,2132909.7,0.00059823922,0.00092388,4.8
156.8776,38.17,"","","","",NA,695560.6,0.00061219632,0.00094427,2.56
304.975,44.71,"","","","",NA,298775.7,0.00061654034,0.00094981,32.93
160.1163,49.07,"","[23][M+1]+","C8H17NS; ","(±)-2-Pentylthiazolidine; ","HMDB0040057; ",273399.3,0.00063027722,0.00096978,10.15
211.1418,38.05,"[M+Na]+ 188.153","","C9H20N2O2; ","N6,N6,N6-Trimethyl-L-lysine; ","HMDB0001325; ",1355486,0.00065444656,0.00100573,3.84
294.1546,61.22,"","","C12H23NO7; ","N-(1-Deoxy-1-fructosyl)leucine; N-(1-Deoxy-1-fructosyl)isoleucine; ","HMDB0037840; HMDB0039780; ",1852726.5,0.00065595743,0.00100682,2.12
758.6068,38.32,"","","C43H84NO7P; ","PE(20:0/P-18:1(11Z)); PE(20:0/P-18:1(9Z)); PE(20:1(11Z)/P-18:0); PE(22:1(13Z)/P-16:0); PE(P-16:0/22:1(13Z)); ","HMDB0009248; HMDB0009249; HMDB0009280; HMDB0009543; HMDB0011356; ",693001.4,0.000662342,0.00101538,41.96
245.2032,98.08,"","","","",NA,1536453.4,0.00067580653,0.00103475,4.76
84.0381,34.62,"","","","",NA,3986504.1,0.00068354585,0.00104532,7.71
494.9117,39.1,"","","","",NA,2176453,0.00068718705,0.00104961,25.97
135.0277,43.69,"","","","",NA,332432.2,0.00072306429,0.00110307,19.35
189.1235,65.86,"","","C8H16N2O3; ","N6-Acetyl-L-lysine; N-alpha-Acetyl-L-lysine; Glycylleucine; Alanylvaline; Glycyl-Isoleucine; ","HMDB0000206; HMDB0000446; HMDB0000759; HMDB0028700; HMDB0028844; ",2161811.4,0.00074650158,0.00113744,20.6
130.0864,42.6,"[M+2H-C2H4]2+ 286.189","","","",NA,41170139.6,0.00076057937,0.00115748,0.99
176.0136,25.59,"","","","",NA,3107185.1,0.00077519168,0.00117829,1.79
392.7061,38.08,"","","","",NA,718028.8,0.00078395849,0.00119017,7.17
162.0503,42.05,"[M+2Na-H]+ 117.079","","C5H11NO2; ","L-Valine; Vaporole; N-Methyl-a-aminoisobutyric acid; 5-Aminopentanoic acid; Norvaline; ","HMDB0000883; HMDB0001382; HMDB0002141; HMDB0003355; HMDB0013716; ",312751630.1,0.00082484765,0.00125008,10.28
303.1451,58.4,"","","C15H18N4O3; C14H22O7; ","Histidylphenylalanine; Phenylalanylhistidine; Garcinia lactone dibutyl ester; ","HMDB0028892; HMDB0028997; HMDB0040462; ",462775,0.00082541485,0.00125008,31.32
314.0848,42.92,"[M+H]+ 313.077","","","",NA,1890198.4,0.00084276085,0.00127482,32.07
325.013,43.97,"[M+Na+CF3COOH]+ 168.029","","","",NA,775039.8,0.00087792437,0.00132641,27.14
662.7475,38.52,"","","","",NA,1448125.8,0.00088824087,0.00134038,17.58
656.7132,38.43,"","","","",NA,835575.8,0.00090170671,0.00135906,28.97
700.7352,38.43,"[M+H+CF3COOH]+ 565.737","","","",NA,1169155.9,0.00090877154,0.00136807,11.88
154.9693,43.29,"[M+Na]+ 131.98","","","",NA,1076721.3,0.00095687693,0.00143876,15.92
470.7223,38.18,"","","","",NA,574432.7,0.00095963608,0.00144118,15.83
516.6559,38.23,"","","","",NA,1644828.4,0.00097294123,0.00145941,21.01
192.0657,103.62,"[M+Na+HCOOH]+ 123.07 [M+H]+ 191.058","","C10H9NO3; ","5-Hydroxyindoleacetic acid; xi-2,3-Dihydro-2-oxo-1H-indole-3-acetic acid; 5-Phenyl-1,3-oxazinane-2,4-dione; 2-Oxindole-3-acetate; ","HMDB0000763; HMDB0035514; HMDB0060400; HMDB0094657; ",2462929.4,0.00098263315,0.00147219,2.27
176.1031,41.92,"[M+Na+NH3]+ 136.087","","","",NA,215080.3,0.0010231895,0.00153112,41.33
210.0503,104.63,"[M+Na+NaCOOH]+ 119.074","","","",NA,928181,0.0010304476,0.00154014,6.93
315.0688,45.2,"","","","",NA,4111068.4,0.0010345889,0.00154449,6
216.0147,38.2,"","","","",NA,755931.6,0.0010840625,0.00161643,2.48
379.2316,39.08,"","","","",NA,716903.6,0.0011255749,0.00167543,29.65
286.7717,38.27,"","","","",NA,3443841.5,0.0011263053,0.00167543,3.37
568.7565,38.51,"","","","",NA,3907780.6,0.0011311161,0.00168059,41.68
556.6391,38.17,"[M+Na]+ 533.652 [M+H-HCOOH]+ 601.64","","","",NA,2844953.1,0.0011724898,0.00174,44.13
146.0814,42.17,"","","C6H11NO3; ","Isobutyrylglycine; N-Butyrylglycine; Allysine; 4-Acetamidobutanoic acid; (S)-5-Amino-3-oxohexanoate; ","HMDB0000730; HMDB0000808; HMDB0001263; HMDB0003681; HMDB0012131; ",34729895.9,0.0011769659,0.00174458,6.9
179.9905,25.64,"","","","",NA,1870027.5,0.0011951779,0.00176948,2.94
269.1608,43.85,"","","C12H20N4O3; ","Histidylisoleucine; Histidylleucine; Isoleucyl-Histidine; Leucyl-Histidine; ","HMDB0028888; HMDB0028889; HMDB0028909; HMDB0028931; ",2592263.5,0.0012285498,0.00181675,36.37
632.6616,38.24,"","","","",NA,854416.7,0.0012423015,0.00183492,29.17
574.6138,38.24,"[M+H-C2H4]+ 601.64","","","",NA,1120168.3,0.001315791,0.00194118,27.53
616.5985,38.21,"[M+H-HCOOH]+ 661.596","","","",NA,2272348.9,0.0013366439,0.00196963,43.55
299.9599,43.45,"[M+Na]+ 276.971","","","",NA,691317.6,0.0014241035,0.00209604,24.69
396.7439,38.22,"[M+K+NaCOOH]+ 289.793","","","",NA,2462654.1,0.0014309789,0.00210369,20.79
289.0406,42.04,"","","","",NA,1023724.2,0.0015058185,0.00221112,10.72
626.6272,38.17,"[M+Na]+ 603.637","","","",NA,2479652.1,0.0015076989,0.00221129,33.79
329.1423,51.32,"","","C17H20N4OS; ","7-hydroxyolanzapine; 2-hydroxymethylolanzapine; ","HMDB0060958; HMDB0060987; ",164589.6,0.0016044911,0.0023505,18.59
317.0562,43.47,"[2M+Na]+ 147.035","","C5H9NO2S; ","Thiomorpholine 3-carboxylate; ","HMDB0059611; ",5855231.6,0.0018144259,0.00265495,25.25
185.1286,119.63,"","","C9H16N2O2; ","N-(3-acetamidopropyl)pyrrolidin-2-one; ","HMDB0061384; ",4758599.2,0.0018765726,0.00274268,6.74
486.6584,38.17,"[M+H-H20]+ 503.668","","","",NA,1124979.2,0.0019034536,0.00277873,35.63
744.5415,38.28,"[M+K]+ 705.577","","","",NA,1345259.3,0.0019636621,0.00286329,47.61
592.6748,38.44,"","","","",NA,3349823.7,0.0019748251,0.00287623,17.42
298.7976,38.37,"","","","",NA,1426654.7,0.0020245835,0.00294528,20.7
330.7534,38.2,"[M+K]+ 291.79","","","",NA,1266058.1,0.0020876176,0.00303346,7.31
167.9773,9.04,"","","","",NA,1534825.5,0.0021959627,0.0031872,2.39
514.6588,38.21,"","","","",NA,1422511,0.0022595899,0.00327575,20.8
225.9959,19.39,"","","","",NA,772956.2,0.002300404,0.00333107,7.21
245.2032,76.15,"","","","",NA,1092515.7,0.0023371659,0.0033804,4.66
181.0085,39.93,"","","","",NA,879498.2,0.0023835276,0.00344348,6.3
760.6049,38.39,"","","","",NA,948591.1,0.0024600357,0.00354993,39.91
236.9386,34.83,"","","","",NA,2668558.7,0.0025536951,0.00368084,5.21
80.0501,48.27,"","","C5H5N; ","Pyridine; ","HMDB0000926; ",2817311.7,0.002561261,0.00368471,2.73
406.7727,38.37,"","","","",NA,4168274.8,0.0025622558,0.00368471,3.81
131.0493,79.89,"","","","",NA,2657388.8,0.0025862799,0.003715,2.37
86.9563,34.77,"[M+2H-COCH2]2+ 213.91","","","",NA,1107765.6,0.0026470645,0.00379796,21.94
606.57,38.18,"[2M+Na]+ 291.79","","","",NA,1692896.9,0.002684542,0.00384733,38.07
183.9889,12.97,"","","","",NA,703518.9,0.0028675172,0.00410487,1.91
104.2152,39.68,"","","","",NA,591459.2,0.0029068066,0.00415637,38.46
332.0574,42.84,"","","","",NA,10447513.4,0.0030245436,0.00431979,6.7
456.6998,38.21,"[M+H-C2H4]+ 483.726","","","",NA,2339663.6,0.0030338802,0.0043282,9.03
147.0442,59.65,"","","C9H6O2; ","Coumarin; Phenylpropiolic acid; Chromone; 2-Benzofurancarboxaldehyde; ","HMDB0001218; HMDB0002359; HMDB0032938; HMDB0033183; ",22219949.3,0.0031615981,0.00450528,1.19
540.6614,38.33,"","","","",NA,1100357.5,0.0031676411,0.00450876,9.44
111.0236,47.73,"","","","",NA,1316534.6,0.0032868289,0.00467311,0.73
452.7512,38.2,"[M+Na+NaCOOH]+ 361.775","","","",NA,4031282.2,0.0033053099,0.00469406,17.38
366.7852,38.55,"","","","",NA,1876891,0.0033174312,0.00470595,2.8
461.9699,38.82,"","[63][M+1]+","","",NA,884081.5,0.0033912884,0.00480528,29.3
554.7732,38.53,"","","","",NA,1351842.6,0.0034637113,0.00490236,20.93
544.7448,38.62,"","","","",NA,1419298.8,0.0035093025,0.00496129,7.94
119.036,9.45,"","","","",NA,6123674.1,0.0035286633,0.00498304,6.61
374.7348,38.22,"[2M+Na]+ 175.873","","","",NA,3849671.6,0.0036727085,0.00518063,22.74
686.6641,38.36,"[M+H-C4H8]+ 741.714","","","",NA,1716339.2,0.003748039,0.00528094,9.47
200.1454,74.95,"","","","",NA,7945361.3,0.0038436051,0.00540952,4.15
217.1046,114.17,"[M+Na]+ 194.116","","C8H18O5; ","Tetraethylene glycol; ","HMDB0094708; ",3831162.6,0.0051580873,0.00725139,25.09
253.1271,40.38,"","","","",NA,2810400.4,0.0053335138,0.00748962,15.45
275.9945,39.38,"","","","",NA,586544.9,0.0053718664,0.00753503,43.02
190.9888,38.82,"[M+K]+ 152.026","","","",NA,778351,0.0054207198,0.00759506,36.16
172.1333,43.05,"","","C9H17NO2; ","Gabapentin; ","HMDB0005015; ",4956667.8,0.0054723392,0.00765883,5.58
257.1472,40.16,"[2M+Na]+ 117.079","[49][M]+","C5H11NO2; ","L-Valine; Vaporole; N-Methyl-a-aminoisobutyric acid; 5-Aminopentanoic acid; Norvaline; ","HMDB0000883; HMDB0001382; HMDB0002141; HMDB0003355; HMDB0013716; ",26815534.9,0.005584593,0.00780722,4.88
349.0065,43.89,"","","","",NA,452610.5,0.0059328164,0.0082848,51.66
506.6265,38.2,"[M+H-C2H4]+ 533.652","","","",NA,902974.4,0.0062036542,0.00865337,24.47
149.0599,79.79,"","","C9H8O2; ","Cinnamic acid; trans-Cinnamic acid; (E)-3-(2-Hydroxyphenyl)-2-propenal; Di-2-furanylmethane; 1-Phenyl-1,2-propanedione; ","HMDB0000567; HMDB0000930; HMDB0031725; HMDB0032947; HMDB0035243; ",1050088.1,0.0063424157,0.0088371,8.15
219.9843,34.95,"","","","",NA,4303790.5,0.0064950117,0.00903967,20.58
402.7348,38.11,"","","","",NA,828726.2,0.0065621284,0.00912296,6.85
532.7191,38.41,"","","","",NA,1092710.5,0.0067449494,0.00936674,15.31
212.9996,42.31,"","","","",NA,13916928.5,0.0068475635,0.00949872,6.77
159.1129,68.77,"","","","",NA,2276613,0.006941731,0.00961871,1.91
424.7437,38.43,"[M+K]+ 385.781","","","",NA,3388434.8,0.007139835,0.00987586,1.51
582.6462,38.24,"[M+Na]+ 559.657","","","",NA,1840625,0.007143065,0.00987586,3
135.9455,7.74,"","","","",NA,1954135.5,0.0072412629,0.0100006,13.99
232.8967,38.3,"[M+K]+ 193.934","","","",NA,16585741.4,0.0075232181,0.01037856,9.15
191.0768,39.38,"","","","",NA,419389.4,0.0075967837,0.01046853,15.04
83.5364,34.64,"","","","",NA,16256186.8,0.0078478532,0.01080264,9.3
586.7295,38.44,"","","","",NA,2145719.4,0.0080594051,0.01108168,5.43
642.6009,38.21,"[M+K]+ 603.637","","","",NA,1088386,0.008181714,0.01123753,23.73
